Date,Username,longitude,latitude,city,country
2023-01-14 13:59:37+00:00,ckntweets,84.936266,19.676204,Chilka Lake (Banpur),India
2023-01-14 13:36:36+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-14 09:23:08+00:00,KeralaConnect,76.24992371,10.17485979,Puthenvelikara,India
2023-01-14 07:18:29+00:00,kayyummulla,75.7025918,16.82872014,Bijapur,India
2023-01-14 07:10:35+00:00,oye_rahgir,81.29278893,24.53781333,Rewa,India
2023-01-14 06:34:50+00:00,Sboletosunil,76.59640326,8.8863284,Kollam,India
2023-01-14 03:10:39+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-13 10:56:25+00:00,abhi_thakurnew,76.84252,28.397657,New Delhi,India
2023-01-13 07:39:20+00:00,goenchofestakar,73.95585362,15.28677547,Sasashti,India
2023-01-13 07:03:14+00:00,ArunKannanPmd,77.373474,12.919037,Bengaluru,India
2023-01-13 02:51:25+00:00,naveensajjan,76.48470228,12.85454276,Karnataka,India
2023-01-12 12:08:03+00:00,Kanak__Mtc,80.658613,26.642291,Lucknow,India
2023-01-12 09:46:03+00:00,NEWTECHHOUSING1,85.624118,20.064307,Bhubaneshwar,India
2023-01-12 08:10:14+00:00,tourism_udupi,74.667323,13.086056,Udupi,India
2023-01-12 05:07:44+00:00,tourism_udupi,74.975041,13.207302,Karkal,India
2023-01-12 03:47:23+00:00,tourism_udupi,74.681324,13.614329,Kundapura,India
2023-03-18 13:51:51+00:00,aal__c,72.74484,18.845343,Mumbai,India
2023-03-18 08:16:00+00:00,sreemantisen,88.094457,22.269493,Kolkata,India
2023-03-17 15:22:34+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-17 12:18:27+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-17 03:12:01+00:00,EnnocentYasir,75.021506,33.367135,Anantnag,India
2023-03-16 10:22:54+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-16 08:10:51+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-16 06:25:25+00:00,manhasvimal6,75.7042999,32.9721405,Bhaderwah,India
2023-03-16 05:10:31+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-16 02:09:12+00:00,BhatSakal,77.302126,28.443981,Noida,India
2023-03-15 15:09:37+00:00,WaseemQadirBhat,72.529465,32.27554,Jammu & Kashmir',India
2023-03-15 12:37:10+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-15 07:10:41+00:00,AlamaIkabala,69.808147,22.297835,Jamnagar Refinery,India
2023-03-14 13:18:01+00:00,kaladwashaveli,67.997691,6.622513,India',India
2023-03-14 13:16:49+00:00,aabidhussainn_,74.7870879,33.9385085,Chadoora,India
2023-03-14 07:15:05+00:00,swapnil_joshi,73.6246953,18.2801029,Haveli,India
2023-03-13 16:38:39+00:00,RayeesRamzan3,72.529465,32.27554,Jammu & Kashmir',India
2023-03-13 15:45:53+00:00,StampedMoments,76.84252,28.397657,New Delhi,India
2023-03-13 15:09:04+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-13 10:37:22+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-12 04:47:30+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-11 14:07:28+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-11 13:43:20+00:00,Parvaiz14676210,74.7784784,34.6255989,Gurez,India
2023-03-11 07:27:31+00:00,pankhfilms,72.4367386,22.9232559,Ahmadabad City,India
2023-03-11 07:25:12+00:00,pankhfilms,69.484366,23.060464,Rajasthan,India
2023-03-10 16:41:19+00:00,R_RamKumar08,75.4979969,26.800561,Jaipur,India
2023-03-10 11:49:31+00:00,rohitkparmar,76.84252,28.397657,New Delhi,India
2023-03-10 07:39:19+00:00,ds346374,75.4979969,26.800561,Jaipur,India
2023-03-10 05:10:48+00:00,swapnil_joshi,73.413494,19.802308,Nashik,India
2023-03-10 03:53:25+00:00,WaseemWanii,74.891961,33.8523731,Pulwama,India
2023-03-09 14:14:21+00:00,NivasHari,92.210251,10.502721,Port Blair,India
2023-03-09 14:08:03+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-09 11:51:41+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-09 07:09:05+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-08 22:58:49+00:00,augustinemessi3,92.210251,6.760443,Andaman And Nicobar,India
2023-03-08 10:53:06+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-08 05:46:35+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-07 16:56:09+00:00,maha_tourism,13.088304,52.338079,Berlin,Germany
2023-03-07 12:25:49+00:00,travelwitharyan,72.206516,27.698326,Bikaner,India
2023-03-07 11:54:06+00:00,kasturi_phalle,73.935322,18.991076,Manchar,India
2023-03-05 06:08:23+00:00,Adikrishnatray,74.5195536,26.4694688,Pushkar,India
2023-03-04 16:04:52+00:00,prashantk0141,75.4979969,26.800561,Jaipur,India
2023-03-04 11:36:45+00:00,Khaki_Tours,72.74484,18.845343,Mumbai,India
2023-03-03 16:01:51+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2023-03-02 13:22:06+00:00,kasturi_phalle,73.8031065,18.4571648,Pune,India
2023-02-28 13:53:31+00:00,ImKunalJadhav,74.015218,16.492702,Kolhapur,India
2023-02-27 23:18:02+00:00,Krazy_Butterfly,69.484366,23.060464,Rajasthan,India
2023-02-27 15:46:23+00:00,mr_ranveersingh,75.4979969,26.800561,Jaipur,India
2023-02-27 05:19:46+00:00,harjass_travels,74.696711,31.483059,Amritsar,India
2023-02-26 05:45:50+00:00,Travellerishabh,79.288406,25.56667,Garautha,India
2023-02-25 05:04:15+00:00,ItarunkumarP,69.4843655,26.0217719,Jaisalmer,India
2023-02-24 14:16:57+00:00,YugDave,75.4979969,26.800561,Jaipur,India
2023-02-24 11:20:12+00:00,Khaki_Tours,72.74484,18.845343,Mumbai,India
2023-02-23 12:45:56+00:00,Khaki_Tours,72.74484,18.845343,Mumbai,India
2023-02-23 09:47:05+00:00,DreamDe82123353,78.301121,25.123744,Jhansi,India
2023-02-23 07:31:02+00:00,harjass_travels,74.696711,31.483059,Amritsar,India
2023-02-23 07:01:31+00:00,EnnocentYasir,75.021506,33.367135,Anantnag,India
2023-02-21 11:17:15+00:00,aabidhussainn_,74.768748,33.632771,Aharbal,India
2023-02-19 14:03:04+00:00,vinodtiwari415,73.6246953,18.2801029,Haveli,India
2023-02-18 12:01:37+00:00,holidayscrowd,77.149786,28.156842,Faridabad,India
2023-02-18 10:07:40+00:00,rupanjanm,88.094457,22.269493,Kolkata,India
2023-02-18 04:41:15+00:00,Christie0808,72.74484,18.845343,Mumbai,India
2023-02-17 15:00:27+00:00,MehroobM,74.745721,34.047924,Srinagar,India
2023-02-15 02:16:05+00:00,xhkbasharat,74.41291,34.481953,Srinagar',India
2023-02-14 09:25:39+00:00,toral_chaudhary,68.106114,20.120943,Gujarat,India
2023-02-14 07:45:22+00:00,SundeshaAjay,72.602059,25.328709,Jalor,India
2023-02-14 05:43:12+00:00,RashmiJ98202602,74.25354,26.190317,Ajmer,India
2023-02-13 18:33:47+00:00,zoontourism,76.84252,28.397657,New Delhi,India
2023-02-13 03:46:55+00:00,toral_chaudhary,68.106114,20.120943,Gujarat,India
2023-02-12 21:55:08+00:00,Bhoope8620,85.832496,21.544342,West Bengal,India
2023-02-12 04:06:49+00:00,TheDeegjalmahal,77.32874,27.47068,Dig,India
2023-02-11 19:33:04+00:00,imlucifer86,72.97183338,26.29904101,Jodhpur,India
2023-02-11 14:42:39+00:00,SyedTasaduq2022,49.5374935,26.8087447,Jubail,Kingdom of Saudi Arabia
2023-02-10 19:00:28+00:00,viratratravels,75.4979969,26.800561,Jaipur,India
2023-02-10 18:38:37+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2023-02-10 18:12:45+00:00,bhatt_suhaib_,74.745721,34.047924,Srinagar,India
2023-02-10 09:42:31+00:00,OrbisTravelsLLP,72.4367386,22.9232559,Ahmadabad City,India
2023-02-09 20:05:15+00:00,viratratravels,75.4979969,26.800561,Jaipur,India
2023-02-09 08:02:03+00:00,wickyqureshi,69.328873,27.708226,Punjab,Pakistan
2023-02-08 15:41:11+00:00,Yogendra_singhp,69.484366,23.060464,Rajasthan,India
2023-02-08 12:31:34+00:00,huwaid0777,74.1197462,33.5245947,Baramula,India
2023-02-08 09:19:40+00:00,ayushkupatel,72.6100969,25.8528564,Jodhpur,India
2023-02-08 08:42:01+00:00,A_T_PUSHAKR,74.25354,26.190317,Ajmer,India
2023-02-08 07:45:47+00:00,irfan_mashooq,74.8655929360236,32.713066321909686,Jammu',
2023-02-08 06:39:50+00:00,ChensaBishnoi,69.484366,23.060464,Rajasthan,India
2023-02-08 04:05:38+00:00,SethiSumangal,75.609193,23.000303,Ujjain,India
2023-02-07 18:55:46+00:00,A_T_PUSHAKR,74.25354,26.190317,Ajmer,India
2023-02-07 18:52:36+00:00,A_T_PUSHAKR,74.25354,26.190317,Ajmer,India
2023-02-07 15:47:12+00:00,MehroobM,74.557969,33.84884,Doodhpatri,India
2023-02-07 13:51:04+00:00,kasturi_phalle,73.8092558176982,18.50306682707322,Mahatma Phule Mandai pune',India
2023-02-07 11:37:47+00:00,vikasdhakalosal,73.01944703,26.29838301,Jodhpur,India
2023-02-06 15:38:38+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2023-02-05 13:56:46+00:00,kasturi_phalle,73.8031065,18.4571648,Pune,India
2023-02-05 11:26:15+00:00,amithtyagi,75.82633849,26.92631811,Jaipur,India
2023-02-04 12:28:59+00:00,Sumitoj51801571,73.01882,26.30367,Jodhpur,India
2023-02-03 18:28:43+00:00,zoontourism,77.302126,28.443981,Noida,India
2023-02-03 18:14:11+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2023-02-03 10:58:50+00:00,Instajhalawar,76.157166,24.530633,Jhalrapatan,India
2023-02-03 07:25:25+00:00,bhatt_suhaib_,74.745721,34.047924,Srinagar,India
2023-02-02 19:12:39+00:00,mykashmironline,74.370044,34.04422,Gulmarg,India
2023-02-01 06:57:59+00:00,travelvloggerab,85.832496,21.544342,West Bengal,India
2023-01-31 18:29:58+00:00,ExodusJournee,76.84252,28.397657,New Delhi,India
2023-01-31 16:33:21+00:00,arunkachuthan,72.85548003,19.02395077,Mumbai,India
2023-01-31 09:48:44+00:00,zoontourism,77.302126,28.443981,Noida,India
2023-01-31 06:08:33+00:00,TanyaGarg28,77.20469,28.620877,Ghaziabad,India
2023-01-31 02:13:06+00:00,gochar0909,69.484366,23.060464,Rajasthan,India
2023-01-30 12:49:59+00:00,Gash_u,74.7252,34.0191,Baramula,India
2023-01-30 05:50:11+00:00,AsadKurwai,74.745721,34.047924,Srinagar,India
2023-01-30 04:56:15+00:00,zoontourism,76.84252,28.397657,New Delhi,India
2023-01-30 02:42:37+00:00,UmarZaz,74.75868452,34.09658534,Srinagar,India
2023-01-29 16:12:02+00:00,anand_lifts,75.7042999,32.9721405,Bhaderwah,India
2023-01-29 03:06:19+00:00,theCanonFanboy,76.84252,28.397657,New Delhi,India
2023-01-28 13:15:21+00:00,travelvloggerab,69.484366,23.060464,Rajasthan,India
2023-01-28 07:28:25+00:00,AnaliGupta,74.745721,34.047924,Srinagar,India
2023-01-27 16:36:24+00:00,savenachiket,73.6771971,24.57795834,Udaipur,India
2023-01-27 11:03:41+00:00,ItarunkumarP,69.4843655,26.0217719,Jaisalmer,India
2023-01-27 05:20:50+00:00,SurveAlpesh42,75.796401,14.491023,Harihar,India
2023-01-27 05:17:45+00:00,ChiragChauhan37,72.54446553,23.14195433,Gandhinagar,India
2023-01-27 00:25:46+00:00,thesultanresort,74.745721,34.047924,Srinagar,India
2023-01-26 05:12:34+00:00,kasturi_phalle,73.8031065,18.4571648,Pune,India
2023-01-26 05:02:21+00:00,Robertandaman,92.210251,10.502721,Port Blair,India
2023-01-25 16:08:11+00:00,malabikasaha78,88.094457,22.269493,Kolkata,India
2023-01-25 07:16:46+00:00,lonezerfaan,74.745721,34.047924,Srinagar,India
2023-01-24 09:12:12+00:00,idAnurag,75.7628611,26.861687,Jaipur,India
2023-01-23 16:01:45+00:00,visualsbygourav,69.4843655,26.0217719,Jaisalmer,India
2023-01-23 15:47:37+00:00,bhatt_suhaib_,74.745721,34.047924,Srinagar,India
2023-01-23 15:29:29+00:00,Mahaveersamota,69.484366,23.060464,Rajasthan,India
2023-01-23 12:59:22+00:00,sankshep_sr,92.210251,10.502721,Port Blair,India
2023-01-23 12:25:01+00:00,idAnurag,75.7628611,26.861687,Jaipur,India
2023-01-23 04:39:40+00:00,nyalkalkars,72.64293,15.606794,Maharashtra,India
2023-01-23 03:21:06+00:00,idAnurag,75.7628611,26.861687,Jaipur,India
2023-01-22 14:34:54+00:00,kasturi_phalle,73.8031065,18.4571648,Pune,India
2023-01-22 09:31:21+00:00,pvthakare2017,79.315267,21.384101,Ramtek,India
2023-01-22 04:28:06+00:00,exploreWfreedom,73.269383,16.971478,Ratnagiri,India
2023-01-22 02:43:37+00:00,thereal_keshav2,75.8167,26.9167,Jaipur,India
2023-01-21 18:23:03+00:00,PASHMKAAR,74.797,34.0839,Srinagar,India
2023-01-21 18:21:59+00:00,PASHMKAAR,74.797,34.0839,Srinagar,India
2023-01-21 18:21:12+00:00,PASHMKAAR,74.797,34.0839,Srinagar,India
2023-01-21 16:36:55+00:00,BokariaSonal,68.106114,20.120943,Gujarat,India
2023-01-21 11:56:34+00:00,NalinMi36220926,72.6100969,25.8528564,Jodhpur,India
2023-01-21 02:38:46+00:00,sktravelphotog,75.4979969,26.800561,Jaipur,India
2023-01-20 19:34:12+00:00,DreamDe82123353,78.301121,25.123744,Jhansi,India
2023-01-20 17:45:23+00:00,kasturi_phalle,73.8031065,18.4571648,Pune,India
2023-01-20 10:39:21+00:00,mileswidmemoris,72.206516,27.698326,Bikaner,India
2023-01-20 09:58:44+00:00,Zakirrmir,75.286789,33.915158,Anantnag,India
2023-01-19 05:33:33+00:00,tunkliya,74.62408,24.89409,Chittaurgarh,India
2023-01-18 15:15:44+00:00,akeel_bhat,75.11872667,33.92478,Tral,India
2023-01-18 04:50:05+00:00,Explorekashmir6,74.1197462,33.5245947,Baramula,India
2023-01-17 17:40:14+00:00,jshivesh50,75.623599,24.768468,Kota,India
2023-01-17 16:01:02+00:00,jeet_dogra,77.413645,28.3610523,Greater Noida,India
2023-01-17 05:20:35+00:00,Explorekashmir6,74.1197462,33.5245947,Baramula,India
2023-01-16 11:00:09+00:00,MagraySaalim,74.6347853,32.359211,Jammu,India
2023-01-16 10:46:36+00:00,TalesofFOTW,77.302126,28.443981,Noida,India
2023-01-16 08:38:00+00:00,RNR9871227279,77.575402,29.943051,Dehra Dun Rural,India
2023-01-16 04:44:23+00:00,bkum2000,78.233173,17.2371055,Rajendra Nagar,India
2023-01-15 16:45:52+00:00,maheshpsoni19,72.6100969,25.8528564,Jodhpur,India
2023-01-15 13:47:52+00:00,lonewaheed_,74.797,34.0839,Srinagar,India
2023-01-15 05:08:10+00:00,Explorekashmir6,74.1197462,33.5245947,Baramula,India
2023-01-15 03:32:19+00:00,MDArmyboy1,71.065807,25.469038,Chauhtan,India
2023-01-14 19:50:36+00:00,RohanRkarmalkar,73.7953705,15.5822412,Mapusa,India
2023-01-14 16:18:58+00:00,sandartistajay,75.4979969,26.800561,Jaipur,India
2023-01-14 05:52:24+00:00,HimaniSah26,75.4979969,26.800561,Jaipur,India
2023-01-13 18:21:18+00:00,Danish6877969,74.63769529,34.42008973,Bandipore,India
2023-01-13 17:45:57+00:00,DreamDe82123353,78.301121,25.123744,Jhansi,India
2023-01-13 10:01:42+00:00,Meer__mehroo,72.529465,32.27554,Jammu & Kashmir',India
2023-01-13 09:27:54+00:00,DawoodAliDar1,74.745721,34.047924,Srinagar,India
2023-01-12 18:31:55+00:00,TripiqTravel,88.094457,22.269493,Kolkata,India
2023-01-11 18:46:07+00:00,kiranpinkys,88.31329345703125,22.8537769317627,New Digha Park',India
2023-01-11 15:11:05+00:00,DeepakUppal4,73.40676,18.75431,Lonavala,India
2023-01-11 13:33:21+00:00,saurabh_chef,75.4979969,26.800561,Jaipur,India
2023-01-11 08:10:49+00:00,naresh_rawal98,68.106114,20.120943,Gujarat,India
2023-01-10 18:44:37+00:00,subhankaravi1,88.094457,22.269493,Kolkata,India
2023-01-10 17:50:19+00:00,jgdankit,73.83888889,26.57277778,Rajasthan,India
2023-01-10 12:30:40+00:00,ncsmgoi,88.094457,22.269493,Kolkata,India
2023-01-10 08:08:06+00:00,ShrutikaRana,75.8167,26.9167,Jaipur,India
2023-01-09 13:55:25+00:00,maheshchakeniya,72.6100969,25.8528564,Jodhpur,India
2023-01-08 06:53:07+00:00,SharmajiAnuj1,77.48453,28.68968,Ghaziabad,India
2023-01-08 05:16:47+00:00,jbbd999,68.106114,20.120943,Gujarat,India
2023-01-08 03:01:34+00:00,thereal_keshav2,73.7739047,25.7403807,Rajasthan,India
2023-01-06 15:44:29+00:00,prateek19148492,69.505853418356,23.799418283146764,White Desert',India
2023-01-06 13:16:31+00:00,thereal_keshav2,78.021101,27.179542,Agra,India
2023-01-06 05:41:01+00:00,OrbisTravelsLLP,72.4367386,22.9232559,Ahmadabad City,India
2023-01-06 04:03:56+00:00,Club_Frisson,76.707671,28.199529,Gurgaon,India
2023-01-05 10:14:32+00:00,RkVacations,72.4367386,22.9232559,Ahmadabad City,India
2023-01-05 06:36:53+00:00,abhi_91sharma,73.67824292,24.60079227,Udaipur,India
2023-01-05 06:24:02+00:00,RNR9871227279,76.84252,28.397657,New Delhi,India
2023-01-04 16:01:02+00:00,rohitkparmar,76.84252,28.397657,New Delhi,India
2023-01-04 15:21:12+00:00,_myudaipurcity,73.661556847104,24.6115142233413,Shilpgram',India
2023-01-04 05:21:14+00:00,thereal_keshav2,74.8963774,22.0269827,Barwani,India
2023-01-03 16:08:30+00:00,Jaswantg17,70.94478539594702,26.915422096339782,Jaiselmer',India
2023-01-03 08:10:37+00:00,RNR9871227279,76.84252,28.397657,New Delhi,India
2023-01-02 18:18:07+00:00,subhankaravi1,88.094457,22.269493,Kolkata,India
2023-01-02 14:58:42+00:00,Poorvisinghal16,-3.194936,51.48129,Jaipur',United Kingdom
2023-01-01 09:08:42+00:00,subhankaravi1,88.094457,22.269493,Kolkata,India
2023-01-01 03:22:03+00:00,KushKum18957702,75.80659,26.92575,Jaipur,India
2022-12-31 16:44:47+00:00,Gargoti,73.98139883649768,19.854805046398315,Gargoti Museum',India
2022-12-31 16:41:05+00:00,Gargoti,73.98139883649768,19.854805046398315,Gargoti Museum',India
2022-12-31 16:36:41+00:00,Gargoti,73.98139883649768,19.854805046398315,Gargoti Museum',India
2022-12-31 09:21:07+00:00,ParvathyRamesh6,69.4843655,26.0217719,Jaisalmer,India
2022-12-31 09:09:20+00:00,Thememers01,88.094457,22.269493,Kolkata,India
2022-12-30 16:52:31+00:00,Krmundiyar,74.3732983,25.1333784,Bhilwara,India
2022-12-29 12:26:24+00:00,EuphonyIndia,73.1016321,19.063864,Ulhasnagar,India
2022-12-28 16:52:17+00:00,VishvasTrikutka,73.7558562,20.0045805,Nashik,India
2022-12-28 15:36:53+00:00,O_arra_,69.4843655,26.0217719,Jaisalmer,India
2022-12-28 14:36:53+00:00,md_asif0717,75.720659,22.517934,Mhow,India
2022-12-28 09:40:04+00:00,NasviIndia,76.84252,28.397657,New Delhi,India
2022-12-28 08:26:28+00:00,dipsy,72.97971736,18.20205096,Sri Harihareshwar,India
2022-12-27 14:53:32+00:00,shekhawat4india,72.206516,27.698326,Bikaner,India
2022-12-27 13:38:24+00:00,BishnoiGc,75.4979969,26.800561,Jaipur,India
2022-12-27 09:28:11+00:00,ExodusJournee,76.84252,28.397657,New Delhi,India
2022-12-26 05:48:46+00:00,SuhailBhat_06,74.30505507,34.18982123,Baramula,India
2022-12-25 17:05:14+00:00,aaddiittyyaa__,88.4271132,26.7372875,Siliguri,India
2022-12-25 09:19:33+00:00,ChiragChauhan37,74.6329119,26.46071536,Ajmer,India
2022-12-25 07:33:57+00:00,JODHPUR_JTBH,72.6100969,25.8528564,Jodhpur,India
2022-12-25 03:14:33+00:00,knownfortech,73.39208993,16.33394487,Maharashtra,India
2022-12-24 12:18:36+00:00,iamvikasambwani,74.797,34.0839,Srinagar,India
2022-12-24 12:01:55+00:00,ExodusJournee,76.84252,28.397657,New Delhi,India
2022-12-24 06:48:47+00:00,JprCityPalace,75.4979969,26.800561,Jaipur,India
2022-12-23 13:02:55+00:00,Zeya_k1,72.529465,32.27554,Jammu & Kashmir',India
2022-12-22 17:13:39+00:00,imYogesh_rai,72.206516,27.698326,Bikaner,India
2022-12-21 17:17:06+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2022-12-21 16:53:33+00:00,kishiiraj,69.484366,23.060464,Rajasthan,India
2022-12-21 16:52:46+00:00,Nupurshah1983,72.85548003,19.02395077,Mumbai,India
2022-12-21 09:12:59+00:00,mother_dental,72.74484,18.845343,Mumbai,India
2022-12-21 07:27:24+00:00,JprCityPalace,75.4979969,26.800561,Jaipur,India
2022-12-20 06:35:29+00:00,JprCityPalace,75.4979969,26.800561,Jaipur,India
2022-12-18 17:16:12+00:00,ashwinkeswani05,75.83038353138188,26.92845978268747,jaipur rajasthan',India
2022-12-18 05:03:46+00:00,janam_parikh,75.84273114069815,26.95478972298658,Jal Mahal',India
2022-12-17 09:54:37+00:00,BhavikaPatil19,73.6167,18.2667,Maharashtra,India
2022-12-17 09:17:23+00:00,Gargoti,73.98139883649768,19.854805046398315,Gargoti Museum',India
2022-12-17 07:34:46+00:00,msjangir,73.69949,24.58782,Udaipur,India
2022-12-17 04:48:27+00:00,Himthesh_sau,73.83888889,26.57277778,Rajasthan,India
2022-12-17 03:09:32+00:00,GrandValley786,76.39893,31.64236,Himachal Pradesh,India
2022-12-17 01:51:16+00:00,kishiiraj,73.520205,24.175067,Udaipur,India
2022-12-16 16:25:09+00:00,India2Travel,77.373474,12.919037,Bengaluru,India
2022-12-16 15:29:04+00:00,_myudaipurcity,73.520205,24.175067,Udaipur,India
2022-12-16 14:36:54+00:00,rohitkparmar,76.84252,28.397657,New Delhi,India
2022-12-16 13:08:00+00:00,saaliklone04,74.2537811,34.5178942,Kupwara,India
2022-12-16 06:43:44+00:00,JCPExperiences,75.4979969,26.800561,Jaipur,India
2022-12-16 06:35:05+00:00,JprCityPalace,75.4979969,26.800561,Jaipur,India
2022-12-16 05:07:13+00:00,tweetsSANJOY,73.438524,15.962381,Malvan-Tarkarli,India
2022-12-15 06:09:04+00:00,JprCityPalace,75.4979969,26.800561,Jaipur,India
2022-12-15 03:20:49+00:00,NiyaazVlogs,75.31783235,34.01444737,Pahalgam,India
2022-12-14 09:32:04+00:00,mlamangesh,72.74484,18.845343,Mumbai,India
2022-12-14 06:47:25+00:00,JprCityPalace,75.4979969,26.800561,Jaipur,India
2022-12-14 05:55:02+00:00,mlamangesh,72.74484,18.845343,Mumbai,India
2022-12-13 13:50:08+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2022-12-13 13:26:18+00:00,DreamDe82123353,78.301121,25.123744,Jhansi,India
2022-12-13 10:57:21+00:00,Journey_Thrill,69.484366,23.060464,Rajasthan,India
2022-12-12 13:10:16+00:00,and_sightseeing,92.7314768,11.6631951,Port Blair,India
2022-12-12 11:21:13+00:00,DreamDe82123353,78.301121,25.123744,Jhansi,India
2022-12-12 04:45:31+00:00,BaloutHitendra,67.997691,6.622513,India',India
2022-12-11 07:12:24+00:00,Jamadersaker,87.845814,22.205868,Uluberiya,India
2022-12-10 16:41:07+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2022-12-10 15:41:14+00:00,MatinderPaul,75.8115481,32.4966576,Bashohli,India
2022-12-10 08:07:29+00:00,Trwcycles,72.529465,32.27554,Jammu & Kashmir',India
2022-12-10 03:10:45+00:00,BookForUs_in,77.373474,12.919037,Bengaluru,India
2022-12-08 20:06:16+00:00,Himgaurav2022,77.1974,31.1035,Shimla,India
2022-12-08 17:27:40+00:00,tweetabyjack,73.520205,24.175067,Udaipur,India
2022-12-08 16:34:46+00:00,CharlieRJ19,72.89657,26.713946,Osiyan,India
2022-12-08 09:01:06+00:00,sayakashmir,74.8194428,34.026919,Padshai Bagh,India
2022-12-07 10:06:26+00:00,sayakashmir,74.8194428,34.026919,Padshai Bagh,India
2022-12-07 09:51:45+00:00,gnsaddy,73.520205,24.175067,Udaipur,India
2022-12-07 09:19:00+00:00,JprCityPalace,75.4979969,26.800561,Jaipur,India
2022-12-06 14:02:42+00:00,therishirawat,74.3436,31.5497,Lahore,Pakistan
2022-12-06 05:13:07+00:00,India2Travel,77.373474,12.919037,Bengaluru,India
2022-12-05 19:07:30+00:00,DreamDe82123353,78.301121,25.123744,Jhansi,India
2022-12-05 17:05:13+00:00,AjitPooNia08,85.624118,20.064307,Bhubaneshwar,India
2022-12-05 16:56:59+00:00,NeelamSaraswat4,72.206516,27.698326,Bikaner,India
2022-12-04 16:33:51+00:00,_KaluramTeli,74.204224,24.60544,Chittaurgarh,India
2022-12-04 13:58:29+00:00,Hashtagfte,72.74484,18.845343,Mumbai,India
2022-12-04 11:54:45+00:00,India2Travel,77.373474,12.919037,Bengaluru,India
2022-12-04 07:51:15+00:00,DRathore_INC,75.4979969,26.800561,Jaipur,India
2022-12-04 07:45:38+00:00,JCPExperiences,75.4979969,26.800561,Jaipur,India
2022-12-04 06:42:52+00:00,_KaluramTeli,74.204224,24.60544,Chittaurgarh,India
2022-12-04 05:32:54+00:00,exploreWfreedom,69.4843655,26.0217719,Jaisalmer,India
2022-12-03 15:09:58+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
2022-12-03 12:41:18+00:00,DreamDe82123353,78.301121,25.123744,Jhansi,India
2022-12-03 07:25:34+00:00,_KaluramTeli,69.484366,23.060464,Rajasthan,India
2022-12-03 05:58:08+00:00,andamandiscover,92.210251,10.502721,Port Blair,India
2022-12-03 04:04:08+00:00,Swapbhosale19,75.4979969,26.800561,Jaipur,India
2022-12-02 14:51:55+00:00,NumanBhat1,74.745721,34.047924,Srinagar,India
2022-12-02 09:30:38+00:00,JCPExperiences,75.4979969,26.800561,Jaipur,India
2022-12-02 09:02:15+00:00,Rakeshrj45,75.4979969,26.800561,Jaipur,India
2022-12-02 08:10:01+00:00,msjangir,73.58247757,25.14784858,Kumbhalgarh,India
2022-12-02 06:26:08+00:00,haziqfarooqi5,74.745721,34.047924,Srinagar,India
2022-12-01 07:15:44+00:00,RkVacations,72.4367386,22.9232559,Ahmadabad City,India
2022-11-30 06:38:29+00:00,SumitFotography,67.997691,6.622513,India',India
2022-11-30 05:48:34+00:00,rrl_bmr,72.8438032,21.1927524,Surat,India
2022-11-30 03:23:06+00:00,Punekar_ig,73.828636,18.504562,Deccan Gymkhana,India
2022-11-29 13:46:21+00:00,sanjoygt,74.745721,34.047924,Srinagar,India
2022-11-29 09:11:40+00:00,Shashank8963910,75.9431,26.604,Chaksu,India
2022-11-28 07:38:14+00:00,rajghadge_,72.8473718,19.09132835,Mumbai,India
2022-11-27 11:13:04+00:00,DiaryRandomness,75.4979969,26.800561,Jaipur,India
2022-11-27 09:45:51+00:00,resh_mahawar,76.363253,27.304227,Alwar,India
2022-11-26 18:59:13+00:00,ExodusJournee,76.84252,28.397657,New Delhi,India
2022-11-26 15:30:09+00:00,JrKishnani,73.520205,24.175067,Udaipur,India
2022-11-26 14:35:24+00:00,mykashmironline,74.1197462,33.5245947,Baramula,India
